trade_id,price,1,2,3,4,5,6
3797041,137125.10000000,0.20830000,3984898,3984898,1679916534436,True,True
3797042,137125.00000000,0.16420000,3984899,3984899,1679916534436,True,True
3797043,137452.70000000,0.00350000,3984900,3984900,1679916817125,False,True
3797044,137491.10000000,0.00350000,3984901,3984901,1679916876409,False,True
3797045,137428.40000000,0.00300000,3984902,3984902,1679917320079,False,True
3797046,137099.30000000,0.12560000,3984903,3984903,1679917328201,True,True
3797047,137098.30000000,0.00700000,3984904,3984904,1679917881108,True,True
3797048,137325.00000000,0.01970000,3984905,3984905,1679918192272,True,True
3797049,137324.90000000,0.00730000,3984906,3984906,1679918315915,True,True
3797050,137324.90000000,0.00730000,3984907,3984907,1679918318325,True,True
3797051,137324.90000000,0.00730000,3984908,3984908,1679918320814,True,True
3797052,137324.90000000,0.00730000,3984909,3984909,1679918322980,True,True
3797053,137324.90000000,0.00730000,3984910,3984910,1679918325413,True,True
3797054,137324.90000000,0.00730000,3984911,3984911,1679918327884,True,True
3797055,137324.90000000,0.00730000,3984912,3984912,1679918330302,True,True
3797056,137324.90000000,0.00730000,3984913,3984913,1679918332723,True,True
3797057,137324.90000000,0.00730000,3984914,3984914,1679918334887,True,True
3797058,137324.90000000,0.00730000,3984915,3984915,1679918336892,True,True
3797059,137324.90000000,0.00730000,3984916,3984916,1679918339322,True,True
3797060,137324.90000000,0.00730000,3984917,3984917,1679918341487,True,True
3797061,137324.90000000,0.00730000,3984918,3984918,1679918343915,True,True
3797062,137324.90000000,0.00730000,3984919,3984919,1679918345871,True,True
3797063,137324.90000000,0.00730000,3984920,3984920,1679918347861,True,True
3797064,137496.00000000,0.00490000,3984921,3984921,1679918468909,False,True
3797065,137556.90000000,0.01810000,3984922,3984922,1679918484161,False,True
3797066,137338.70000000,0.01820000,3984923,3984923,1679918544637,True,True
3797067,137483.20000000,0.07190000,3984924,3984924,1679918549793,False,True
3797068,137547.80000000,0.01960000,3984925,3984925,1679918656992,False,True
3797069,137435.10000000,0.01450000,3984926,3984926,1679918702773,False,True
3797070,137427.80000000,0.00340000,3984927,3984927,1679918859313,False,True
3797071,137427.80000000,0.17970000,3984928,3984928,1679918918846,False,True
3797072,137582.20000000,0.11300000,3984929,3984929,1679919346045,False,True
3797073,137582.30000000,0.00110000,3984930,3984930,1679919374640,False,True
3797074,137535.00000000,0.05720000,3984931,3984931,1679919390365,True,True
3797075,137618.20000000,0.04180000,3984932,3984932,1679919425476,False,True
3797076,137147.10000000,0.00110000,3984933,3984933,1679920134166,True,True
3797077,137008.10000000,0.00390000,3984934,3984934,1679920134166,True,True
3797078,137000.00000000,0.04420000,3984935,3984935,1679920148600,True,True
3797079,137000.00000000,0.04420000,3984936,3984936,1679920148747,True,True
3797080,137000.00000000,0.04420000,3984937,3984937,1679920148774,True,True
3797081,137000.00000000,0.04420000,3984938,3984938,1679920148803,True,True
3797082,137000.00000000,0.04420000,3984939,3984939,1679920148834,True,True
3797083,137000.00000000,0.04420000,3984940,3984940,1679920148868,True,True
3797084,137000.00000000,1.19100000,3984941,3984941,1679920148903,True,True
3797085,137000.00000000,0.04420000,3984942,3984942,1679920148973,True,True
3797086,137000.00000000,0.78900000,3984943,3984943,1679920149003,True,True
3797087,137302.90000000,0.00690000,3984944,3984944,1679920277821,False,True
3797088,137000.00000000,0.00840000,3984945,3984945,1679920447958,True,True
